Term,dataset_01_artificial_intelligence.txt,dataset_02_machine_learning.txt,dataset_03_deep_learning.txt,dataset_04_natural_language_processing.txt,dataset_05_computer_networks.txt,dataset_06_cybersecurity.txt,dataset_07_cloud_computing.txt,dataset_08_database_management.txt,dataset_09_data_science.txt,dataset_10_software_engineering.txt
private,0.0,0.0,0.0,0.0,0.0,0.0,0.013787934688587102,0.0,0.0,0.0
problem,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
problems,0.0,0.003983604485976697,0.003808500992087612,0.004006631101502574,0.0,0.0,0.0,0.0,0.004359416229936763,0.004226507198536252
process,0.0,0.005266038688931926,0.0050345644608470064,0.005296478218925752,0.0,0.0,0.0,0.0,0.005762834791661353,0.0
processed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014573323373380038,0.0,0.0
processes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01448166725153488,0.0
processing,0.009852588514775861,0.005266038688931926,0.020138257843388026,0.015889434656777255,0.0,0.0,0.0,0.0,0.0,0.0
produce,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014040153006061255
production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01448166725153488,0.0
professionals,0.0,0.0069193839329076785,0.0,0.0,0.0,0.00743193089090084,0.0,0.0,0.007572156002049913,0.0
proficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01448166725153488,0.0
program,0.0,0.0,0.0,0.0133097404219309,0.0,0.0,0.0,0.0,0.0,0.0
programmed,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programming,0.0,0.01323324766088532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
project,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01448166725153488,0.0
prominent,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prone,0.0,0.0,0.01265156644502223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
propertiesatomicity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014573323373380038,0.0,0.0
protect,0.0,0.0,0.0,0.0,0.007124099433881279,0.00743193089090084,0.007209417989975666,0.0,0.0,0.0
protecting,0.0,0.0,0.0,0.0,0.0,0.014213488228358308,0.0,0.0,0.0,0.0
protocol,0.0,0.0,0.0,0.0,0.027249527727740187,0.0,0.0,0.0,0.0,0.0
protocols,0.0,0.0,0.0,0.0,0.04087429159161028,0.0,0.0,0.0,0.0,0.0
provide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014573323373380038,0.0,0.0
providers,0.0,0.0,0.0,0.0,0.0,0.0,0.027575869377174204,0.0,0.0,0.0
provides,0.0,0.009249643174908622,0.0,0.0,0.0,0.0,0.009637352769066469,0.0,0.0,0.0
providing,0.0,0.0,0.0,0.0,0.0,0.0,0.013787934688587102,0.0,0.0,0.0
public,0.0,0.0,0.0,0.0,0.0,0.0,0.013787934688587102,0.0,0.0,0.0
punctuation,0.0,0.0,0.0,0.0133097404219309,0.0,0.0,0.0,0.0,0.0,0.0
purchasing,0.0,0.01323324766088532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quantifiable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014040153006061255
queries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029146646746760076,0.0,0.0
query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010186315901481648,0.010122251021598116,0.0
questions,0.0,0.0,0.0,0.0133097404219309,0.0,0.0,0.0,0.0,0.0,0.0
range,0.0,0.0,0.0,0.0,0.013624763863870093,0.0,0.0,0.0,0.0,0.0
ranging,0.0,0.0,0.0,0.0,0.013624763863870093,0.0,0.0,0.0,0.0,0.0
ransomware,0.0,0.0,0.0,0.0,0.0,0.014213488228358308,0.0,0.0,0.0,0.0
rapid,0.0,0.0,0.0,0.0,0.0,0.009934801928605557,0.0,0.0,0.0,0.009813645807525003
rapidly,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rather,0.0,0.01323324766088532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rational,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raw,0.0,0.009249643174908622,0.008843065452934618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rdbms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014573323373380038,0.0,0.0
realtime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01448166725153488,0.0
realworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014040153006061255
reason,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
recent,0.0,0.009249643174908622,0.0,0.0,0.0,0.0,0.0,0.0,0.010122251021598116,0.0
recognition,0.008652892002333873,0.0,0.0,0.009303109320428325,0.0,0.0,0.0,0.0,0.0,0.0
recommendation,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
records,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014573323373380038,0.0,0.0
recurrent,0.0,0.0,0.01265156644502223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reduce,0.0,0.0,0.0,0.0133097404219309,0.0,0.0,0.0,0.0,0.0,0.0
reference,0.0,0.0,0.0,0.0,0.013624763863870093,0.0,0.0,0.0,0.0,0.0
referred,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refers,0.0,0.0,0.01265156644502223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refining,0.0,0.0,0.0,0.0133097404219309,0.0,0.0,0.0,0.0,0.0,0.0
regression,0.0,0.01323324766088532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
regressions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014040153006061255
reinforcement,0.0,0.02646649532177064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
related,0.0,0.0,0.0,0.0,0.0,0.0,0.013787934688587102,0.0,0.0,0.0
relational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05829329349352015,0.0,0.0
relevant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014573323373380038,0.0,0.0
reliable,0.0,0.0,0.0,0.0,0.007124099433881279,0.0,0.0,0.00762008104003757,0.0,0.007341297587353269
reliably,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014573323373380038,0.0,0.0
relies,0.0,0.0,0.0,0.0,0.0,0.0,0.009637352769066469,0.0,0.010122251021598116,0.0
rely,0.0,0.0,0.0,0.0,0.0,0.014213488228358308,0.0,0.0,0.0,0.0
remains,0.0,0.0,0.0,0.00695938037182622,0.0,0.00743193089090084,0.0,0.0,0.0,0.007341297587353269
remarkable,0.0,0.0,0.0,0.0133097404219309,0.0,0.0,0.0,0.0,0.0,0.0
removing,0.0,0.0,0.0,0.0133097404219309,0.0,0.0,0.0,0.0,0.0,0.0
rent,0.0,0.0,0.0,0.0,0.0,0.0,0.013787934688587102,0.0,0.0,0.0
replaced,0.0,0.0,0.0,0.0133097404219309,0.0,0.0,0.0,0.0,0.0,0.0
represent,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
representations,0.0,0.0069193839329076785,0.006615235188604045,0.00695938037182622,0.0,0.0,0.0,0.0,0.0,0.0
representing,0.0,0.0,0.0,0.0,0.013624763863870093,0.0,0.0,0.0,0.0,0.0
represents,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
require,0.008652892002333873,0.0,0.008843065452934618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
requirement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014040153006061255
requirements,0.0,0.0,0.0,0.0,0.0,0.0,0.009637352769066469,0.0,0.0,0.009813645807525003
requires,0.0,0.0,0.0050345644608470064,0.0,0.005421838650142929,0.011312231257705618,0.0,0.0,0.005762834791661353,0.0
requiring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014040153006061255
research,0.008652892002333873,0.0,0.008843065452934618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resource,0.0,0.0,0.0,0.0,0.0,0.0,0.027575869377174204,0.0,0.0,0.0
resources,0.0,0.0,0.0,0.0,0.014248198867762558,0.00743193089090084,0.007209417989975666,0.0,0.0,0.0
response,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014040153006061255
results,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01448166725153488,0.0
retrieval,0.0,0.0,0.0,0.0133097404219309,0.0,0.0,0.0,0.0,0.0,0.0
retrieve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010186315901481648,0.010122251021598116,0.0
revolutionized,0.0,0.01323324766088532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reward,0.0,0.01323324766088532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01448166725153488,0.0
risk,0.0,0.0,0.0,0.0,0.0,0.014213488228358308,0.0,0.0,0.0,0.0
rnns,0.0,0.0,0.01265156644502223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
robust,0.0,0.0,0.0,0.0,0.0,0.009934801928605557,0.0,0.0,0.010122251021598116,0.0
routers,0.0,0.0,0.0,0.0,0.027249527727740187,0.0,0.0,0.0,0.0,0.0
routing,0.0,0.0,0.0,0.0,0.013624763863870093,0.0,0.0,0.0,0.0,0.0
rows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014573323373380038,0.0,0.0
rulebased,0.0,0.009249643174908622,0.0,0.009303109320428325,0.0,0.0,0.0,0.0,0.0,0.0
rules,0.0,0.0,0.0,0.0,0.0,0.014213488228358308,0.0,0.0,0.0,0.0
run,0.0,0.0,0.0,0.0,0.0,0.0,0.013787934688587102,0.0,0.0,0.0
saas,0.0,0.0,0.0,0.0,0.0,0.0,0.027575869377174204,0.0,0.0,0.0
scalability,0.0,0.0,0.0,0.0,0.0,0.0,0.009637352769066469,0.010186315901481648,0.0,0.0
scale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01448166725153488,0.0
schema,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014573323373380038,0.0,0.0
schemas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014573323373380038,0.0,0.0
science,0.003835214450954112,0.002049855999647887,0.0019597524392238044,0.004123409756517137,0.0,0.00220169718480699,0.0,0.00225743635404261,0.013459431846744618,0.0
scientific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01448166725153488,0.0
scientists,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04344500175460464,0.0
scope,0.0,0.0,0.0,0.0,0.0,0.014213488228358308,0.0,0.0,0.0,0.0
sdlc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014040153006061255
search,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
secure,0.0,0.0,0.0,0.0,0.0,0.014213488228358308,0.0,0.0,0.0,0.0
securing,0.0,0.0,0.0,0.0,0.013624763863870093,0.0,0.0,0.0,0.0,0.0
security,0.0,0.0,0.0,0.0,0.005421838650142929,0.022624462515411236,0.010973541699091678,0.00579930842958326,0.0,0.0
semantic,0.0,0.0,0.0,0.0133097404219309,0.0,0.0,0.0,0.0,0.0,0.0
semistructured,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014573323373380038,0.0,0.0
sensitive,0.0,0.0,0.0,0.0,0.0,0.019869603857211114,0.009637352769066469,0.0,0.0,0.0
sentiment,0.0,0.0,0.0,0.0266194808438618,0.0,0.0,0.0,0.0,0.0,0.0
sequential,0.0,0.0,0.01265156644502223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serious,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
server,0.0,0.0,0.0,0.0,0.0,0.0,0.013787934688587102,0.0,0.0,0.0
servers,0.0,0.0,0.0,0.0,0.00952330125700651,0.0,0.009637352769066469,0.0,0.0,0.0
serves,0.0,0.01323324766088532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
service,0.0,0.0,0.0,0.0,0.0,0.0,0.05515173875434841,0.0,0.0,0.0
services,0.0,0.0,0.0,0.0,0.0,0.0,0.027575869377174204,0.0,0.0,0.0
serving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014573323373380038,0.0,0.0
seven,0.0,0.0,0.0,0.0,0.013624763863870093,0.0,0.0,0.0,0.0,0.0
several,0.0,0.0,0.0,0.0,0.0,0.0,0.009637352769066469,0.0,0.0,0.009813645807525003
share,0.0,0.0,0.0,0.0,0.013624763863870093,0.0,0.0,0.0,0.0,0.0
shared,0.0,0.0,0.0,0.0,0.0,0.014213488228358308,0.0,0.0,0.0,0.0
shift,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
significantly,0.0,0.0,0.0,0.0,0.0,0.014213488228358308,0.0,0.0,0.0,0.0
similarly,0.0,0.0,0.0,0.0,0.013624763863870093,0.0,0.0,0.0,0.0,0.0
simple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010186315901481648,0.0,0.009813645807525003
since,0.0,0.0,0.0,0.0133097404219309,0.0,0.0,0.0,0.0,0.0,0.0
single,0.006472972066268475,0.0,0.0,0.0,0.007124099433881279,0.0,0.007209417989975666,0.0,0.0,0.0
skill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014573323373380038,0.0,0.0
small,0.0,0.0,0.0,0.0,0.013624763863870093,0.0,0.0,0.0,0.0,0.0
smart,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
social,0.008652892002333873,0.0,0.0,0.009303109320428325,0.0,0.0,0.0,0.0,0.0,0.0
software,0.001199696512441988,0.0012824342029552284,0.0,0.0,0.0013203760432793476,0.004132287987300181,0.005344755720100833,0.004236902873054616,0.0014034185617245898,0.013606314104524985
solve,0.0,0.0,0.006615235188604045,0.0,0.0,0.0,0.0,0.0,0.007572156002049913,0.014682595174706539
solving,0.0,0.01323324766088532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spaces,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spam,0.0,0.01323324766088532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialized,0.0,0.0,0.02530313289004446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specifically,0.0,0.0,0.0,0.0133097404219309,0.0,0.0,0.0,0.0,0.0,0.0
speech,0.008652892002333873,0.0,0.008843065452934618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitting,0.0,0.0,0.0,0.0133097404219309,0.0,0.0,0.0,0.0,0.0,0.0
sql,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020372631802963295,0.010122251021598116,0.0
stakeholders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01448166725153488,0.0
standardized,0.0,0.0,0.0,0.0,0.013624763863870093,0.0,0.0,0.0,0.0,0.0
statistical,0.0,0.009249643174908622,0.0,0.0,0.0,0.0,0.0,0.0,0.010122251021598116,0.0
statistics,0.0,0.009249643174908622,0.0,0.0,0.0,0.0,0.0,0.0,0.010122251021598116,0.0
step,0.0,0.0,0.0,0.0133097404219309,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.0,0.0,0.0,0.0133097404219309,0.0,0.0,0.0,0.0,0.0,0.0
storage,0.0,0.0,0.0,0.0,0.0,0.005656115628852809,0.010973541699091678,0.00579930842958326,0.0,0.005587138608988751
store,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010186315901481648,0.010122251021598116,0.0
stored,0.0,0.0,0.0,0.0,0.0,0.014213488228358308,0.0,0.0,0.0,0.0
strategy,0.0,0.0,0.0,0.0,0.0,0.014213488228358308,0.0,0.0,0.0,0.0
stream,0.0,0.0,0.0,0.0133097404219309,0.0,0.0,0.0,0.0,0.0,0.0
strict,0.0,0.01323324766088532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
structure,0.0,0.0,0.01265156644502223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
structured,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010186315901481648,0.020244502043196232,0.0
structures,0.0,0.01323324766088532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
student,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
study,0.0,0.0,0.008843065452934618,0.0,0.00952330125700651,0.0,0.0,0.0,0.0,0.0
subfield,0.0,0.01323324766088532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
subfields,0.024758979494559637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
subject,0.0,0.0,0.0,0.0,0.013624763863870093,0.0,0.0,0.0,0.0,0.0
subset,0.0,0.009249643174908622,0.008843065452934618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
substantial,0.0,0.0,0.01265156644502223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
success,0.0,0.0,0.01265156644502223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
successive,0.0,0.0,0.01265156644502223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sufficient,0.0,0.0,0.01265156644502223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
suite,0.0,0.0,0.0,0.0,0.013624763863870093,0.0,0.0,0.0,0.0,0.0
suites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014040153006061255
summarization,0.0,0.0,0.0,0.0133097404219309,0.0,0.0,0.0,0.0,0.0,0.0
summary,0.0,0.0,0.0,0.0,0.0,0.0,0.013787934688587102,0.0,0.0,0.0
supervised,0.0,0.03969974298265597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
support,0.0,0.0069193839329076785,0.0,0.0,0.007124099433881279,0.0,0.0,0.00762008104003757,0.0,0.0
switches,0.0,0.0,0.0,0.0,0.013624763863870093,0.0,0.0,0.0,0.0,0.0
synchronization,0.0,0.0,0.0,0.0,0.0,0.0,0.013787934688587102,0.0,0.0,0.0
syntactic,0.0,0.0,0.0,0.0133097404219309,0.0,0.0,0.0,0.0,0.0,0.0
synthesis,0.0,0.0,0.01265156644502223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
system,0.0,0.0069193839329076785,0.0,0.0,0.0,0.0,0.0,0.038100405200187856,0.0,0.007341297587353269
systematic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014040153006061255
systematically,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010186315901481648,0.0,0.009813645807525003
systems,0.011505643352862334,0.0,0.0,0.004123409756517137,0.008442010507425619,0.00660509155442097,0.0,0.00451487270808522,0.0022432386411241033,0.00869938887655445
tables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04371997012014011,0.0,0.0
tagging,0.0,0.0,0.0,0.0133097404219309,0.0,0.0,0.0,0.0,0.0,0.0
takes,0.0,0.01323324766088532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tamperproof,0.0,0.0,0.0,0.0,0.0,0.014213488228358308,0.0,0.0,0.0,0.0
tasks,0.01294594413253695,0.0,0.006615235188604045,0.01391876074365244,0.0,0.0,0.0,0.0,0.0,0.0
tcp,0.0,0.0,0.0,0.0,0.013624763863870093,0.0,0.0,0.0,0.0,0.0
tcpip,0.0,0.0,0.0,0.0,0.013624763863870093,0.0,0.0,0.0,0.0,0.0
techniques,0.0,0.009249643174908622,0.0,0.009303109320428325,0.0,0.0,0.0,0.0,0.0,0.0
technology,0.006472972066268475,0.0,0.0,0.0,0.0,0.00743193089090084,0.007209417989975666,0.0,0.0,0.0
terabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01448166725153488,0.0
term,0.0,0.0,0.01265156644502223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.008652892002333873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009813645807525003
testing,0.0,0.0,0.0,0.0,0.0,0.00743193089090084,0.007209417989975666,0.0,0.0,0.007341297587353269
text,0.0,0.0,0.0,0.09316818295351631,0.0,0.0,0.0,0.0,0.0,0.0
theoretical,0.0,0.01323324766088532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
therefore,0.004926294257387931,0.0,0.0,0.0,0.005421838650142929,0.0,0.0,0.00579930842958326,0.0,0.005587138608988751
threat,0.0,0.0,0.0,0.0,0.0,0.014213488228358308,0.0,0.0,0.0,0.0
threats,0.0,0.0,0.0,0.0,0.0,0.028426976456716616,0.0,0.0,0.0,0.0
three,0.0,0.009249643174908622,0.0,0.0,0.0,0.0,0.009637352769066469,0.0,0.0,0.0
tied,0.0,0.0,0.0,0.0,0.013624763863870093,0.0,0.0,0.0,0.0,0.0
time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014040153006061255
tokenization,0.0,0.0,0.0,0.0266194808438618,0.0,0.0,0.0,0.0,0.0,0.0
tokens,0.0,0.0,0.0,0.0133097404219309,0.0,0.0,0.0,0.0,0.0,0.0
tools,0.0,0.005266038688931926,0.0,0.0,0.0,0.0,0.0,0.00579930842958326,0.011525669583322707,0.005587138608988751
topics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014573323373380038,0.0,0.0
towards,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
traditional,0.0,0.0069193839329076785,0.006615235188604045,0.00695938037182622,0.0,0.0,0.0,0.0,0.0,0.0
traffic,0.0,0.0,0.0,0.0,0.00952330125700651,0.019869603857211114,0.0,0.0,0.0,0.0
train,0.0,0.0,0.01265156644502223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trained,0.006472972066268475,0.0069193839329076785,0.0,0.00695938037182622,0.0,0.0,0.0,0.0,0.0,0.0
training,0.0,0.009249643174908622,0.03537226181173847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transaction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014573323373380038,0.0,0.0
transactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014573323373380038,0.0,0.0
transformations,0.0,0.0,0.01265156644502223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transformed,0.0,0.0,0.0,0.0,0.0,0.0,0.013787934688587102,0.0,0.0,0.0
transformer,0.0,0.0,0.01265156644502223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transforming,0.0,0.0,0.0,0.0,0.0,0.009934801928605557,0.0,0.0,0.010122251021598116,0.0
transit,0.0,0.0,0.0,0.0,0.013624763863870093,0.0,0.0,0.0,0.0,0.0
translate,0.0,0.0,0.0,0.0133097404219309,0.0,0.0,0.0,0.0,0.0,0.0
translation,0.008652892002333873,0.0,0.0,0.027909327961284973,0.0,0.0,0.0,0.0,0.0,0.0
transmission,0.0,0.0,0.0,0.0,0.01904660251401302,0.009934801928605557,0.0,0.0,0.0,0.0
transport,0.0,0.0,0.0,0.0,0.013624763863870093,0.0,0.0,0.0,0.0,0.0
trees,0.0,0.01323324766088532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01448166725153488,0.0
trust,0.0,0.0,0.0,0.0,0.0,0.0,0.013787934688587102,0.0,0.0,0.0
turing,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
two,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014573323373380038,0.0,0.0
typical,0.0,0.0,0.0,0.0133097404219309,0.0,0.0,0.0,0.0,0.0,0.0
typically,0.004926294257387931,0.005266038688931926,0.0,0.0,0.0,0.0,0.005486770849545839,0.0,0.005762834791661353,0.0
ultimate,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ultimately,0.0,0.0,0.0,0.0,0.0,0.009934801928605557,0.0,0.0,0.0,0.009813645807525003
unauthorized,0.0,0.0,0.0,0.0,0.00952330125700651,0.019869603857211114,0.0,0.0,0.0,0.0
understand,0.004926294257387931,0.0,0.0,0.005296478218925752,0.005421838650142929,0.0,0.0,0.0,0.0,0.005587138608988751
understandable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01448166725153488,0.0
understanding,0.004926294257387931,0.0,0.0050345644608470064,0.0,0.005421838650142929,0.0,0.0,0.00579930842958326,0.0,0.0
unites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01448166725153488,0.0
units,0.0,0.0,0.01265156644502223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unlabeled,0.0,0.01323324766088532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unlike,0.0,0.0,0.008843065452934618,0.0,0.0,0.0,0.0,0.0,0.0,0.009813645807525003
unreadable,0.0,0.0,0.0,0.0,0.0,0.014213488228358308,0.0,0.0,0.0,0.0
unseen,0.0,0.0,0.01265156644502223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unstructured,0.0,0.0,0.0,0.00695938037182622,0.0,0.0,0.0,0.00762008104003757,0.007572156002049913,0.0
unsupervised,0.0,0.02646649532177064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010186315901481648,0.010122251021598116,0.0
used,0.0,0.0,0.006615235188604045,0.00695938037182622,0.007124099433881279,0.0,0.0,0.0,0.0,0.0
useful,0.0,0.01323324766088532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user,0.0,0.0,0.0,0.0,0.0,0.009934801928605557,0.0,0.0,0.0,0.009813645807525003
users,0.0,0.0,0.0,0.0,0.0,0.009934801928605557,0.009637352769066469,0.0,0.0,0.0
uses,0.0,0.01323324766088532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
using,0.0,0.0,0.0,0.0,0.00952330125700651,0.0,0.0,0.010186315901481648,0.0,0.0
usually,0.0,0.0,0.0,0.0,0.0,0.0,0.013787934688587102,0.0,0.0,0.0
utilization,0.0,0.0,0.0,0.0,0.0,0.0,0.013787934688587102,0.0,0.0,0.0
utilizes,0.0,0.01323324766088532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
utilizing,0.0,0.0,0.02530313289004446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
values,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01448166725153488,0.0
variables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01448166725153488,0.0
various,0.008652892002333873,0.0,0.0,0.0,0.0,0.009934801928605557,0.0,0.0,0.0,0.0
vector,0.0,0.01323324766088532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicles,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verify,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014040153006061255
version,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014040153006061255
virtual,0.006472972066268475,0.0,0.0,0.0,0.0,0.00743193089090084,0.014418835979951332,0.0,0.0,0.0
virtualization,0.0,0.0,0.0,0.0,0.0,0.0,0.013787934688587102,0.0,0.0,0.0
