Term,dataset_01_artificial_intelligence.txt,dataset_02_machine_learning.txt,dataset_03_deep_learning.txt,dataset_04_natural_language_processing.txt,dataset_05_computer_networks.txt,dataset_06_cybersecurity.txt,dataset_07_cloud_computing.txt,dataset_08_database_management.txt,dataset_09_data_science.txt,dataset_10_software_engineering.txt
problem,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
problems,0.0,0.005747126436781609,0.005494505494505495,0.005780346820809248,0.0,0.0,0.0,0.0,0.006289308176100629,0.006097560975609756
process,0.0,0.005747126436781609,0.005494505494505495,0.005780346820809248,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
processed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
processes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
processing,0.010752688172043012,0.005747126436781609,0.02197802197802198,0.017341040462427744,0.0,0.0,0.0,0.0,0.0,0.0
produce,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
product,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
professionals,0.0,0.005747126436781609,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.006289308176100629,0.0
proficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
program,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
programmed,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programming,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
project,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
prominent,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prone,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
propertiesatomicity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
protect,0.0,0.0,0.0,0.0,0.005917159763313609,0.006172839506172839,0.005988023952095809,0.0,0.0,0.0
protecting,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
protocol,0.0,0.0,0.0,0.0,0.011834319526627219,0.0,0.0,0.0,0.0,0.0
protocols,0.0,0.0,0.0,0.0,0.01775147928994083,0.0,0.0,0.0,0.0,0.0
provide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
providers,0.0,0.0,0.0,0.0,0.0,0.0,0.011976047904191617,0.0,0.0,0.0
provides,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
providing,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
public,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
punctuation,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
purchasing,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quantifiable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
queries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.0
query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.006289308176100629,0.0
questions,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
range,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
ranging,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
ransomware,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
rapid,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.006097560975609756
rapidly,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rather,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rational,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
raw,0.0,0.005747126436781609,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rdbms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
realtime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
realworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
reason,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
recent,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
recognition,0.005376344086021506,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
recommendation,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
records,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
recurrent,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reduce,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
reference,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
referred,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refers,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refining,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
regression,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
regressions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
reinforcement,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
related,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
relational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02531645569620253,0.0,0.0
relevant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
reliable,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.006329113924050633,0.0,0.006097560975609756
reliably,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
relies,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.006289308176100629,0.0
rely,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
remains,0.0,0.0,0.0,0.005780346820809248,0.0,0.006172839506172839,0.0,0.0,0.0,0.006097560975609756
remarkable,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
removing,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
rent,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
replaced,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
represent,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
representations,0.0,0.005747126436781609,0.005494505494505495,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
representing,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
represents,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
require,0.005376344086021506,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
requirement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
requirements,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.006097560975609756
requires,0.0,0.0,0.005494505494505495,0.0,0.005917159763313609,0.012345679012345678,0.0,0.0,0.006289308176100629,0.0
requiring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
research,0.005376344086021506,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
resource,0.0,0.0,0.0,0.0,0.0,0.0,0.011976047904191617,0.0,0.0,0.0
resources,0.0,0.0,0.0,0.0,0.011834319526627219,0.006172839506172839,0.005988023952095809,0.0,0.0,0.0
response,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
results,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
retrieval,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
retrieve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.006289308176100629,0.0
revolutionized,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reward,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
risk,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
rnns,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
robust,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.006289308176100629,0.0
routers,0.0,0.0,0.0,0.0,0.011834319526627219,0.0,0.0,0.0,0.0,0.0
routing,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
rows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
rulebased,0.0,0.005747126436781609,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
rules,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
run,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
saas,0.0,0.0,0.0,0.0,0.0,0.0,0.011976047904191617,0.0,0.0,0.0
scalability,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.006329113924050633,0.0,0.0
scale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
schema,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
schemas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
science,0.010752688172043012,0.005747126436781609,0.005494505494505495,0.011560693641618497,0.0,0.006172839506172839,0.0,0.006329113924050633,0.03773584905660377,0.0
scientific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
scientists,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0
scope,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
sdlc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
search,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
secure,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
securing,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
security,0.0,0.0,0.0,0.0,0.005917159763313609,0.024691358024691357,0.011976047904191617,0.006329113924050633,0.0,0.0
semantic,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
semistructured,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
sensitive,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.005988023952095809,0.0,0.0,0.0
sentiment,0.0,0.0,0.0,0.011560693641618497,0.0,0.0,0.0,0.0,0.0,0.0
sequential,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serious,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
server,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
servers,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.005988023952095809,0.0,0.0,0.0
serves,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
service,0.0,0.0,0.0,0.0,0.0,0.0,0.023952095808383235,0.0,0.0,0.0
services,0.0,0.0,0.0,0.0,0.0,0.0,0.011976047904191617,0.0,0.0,0.0
serving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
seven,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
several,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.006097560975609756
share,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
shared,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
shift,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
significantly,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
similarly,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
simple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.006097560975609756
since,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
single,0.005376344086021506,0.0,0.0,0.0,0.005917159763313609,0.0,0.005988023952095809,0.0,0.0,0.0
skill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
small,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
smart,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
social,0.005376344086021506,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
software,0.005376344086021506,0.005747126436781609,0.0,0.0,0.005917159763313609,0.018518518518518517,0.023952095808383235,0.0189873417721519,0.006289308176100629,0.06097560975609756
solve,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.012195121951219513
solving,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spaces,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spam,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialized,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specifically,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
speech,0.005376344086021506,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitting,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
sql,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.006289308176100629,0.0
stakeholders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
standardized,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
statistical,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
statistics,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
step,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
storage,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.011976047904191617,0.006329113924050633,0.0,0.006097560975609756
store,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.006289308176100629,0.0
stored,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
strategy,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
stream,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
strict,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
structure,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
structured,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.012578616352201259,0.0
structures,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
student,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
study,0.0,0.0,0.005494505494505495,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
subfield,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
subfields,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
subject,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
subset,0.0,0.005747126436781609,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
substantial,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
success,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
successive,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sufficient,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
suite,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
suites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
summarization,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
summary,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
supervised,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
support,0.0,0.005747126436781609,0.0,0.0,0.005917159763313609,0.0,0.0,0.006329113924050633,0.0,0.0
switches,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
synchronization,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
syntactic,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
synthesis,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
system,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.03164556962025317,0.0,0.006097560975609756
systematic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
systematically,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.006097560975609756
systems,0.03225806451612903,0.0,0.0,0.011560693641618497,0.023668639053254437,0.018518518518518517,0.0,0.012658227848101266,0.006289308176100629,0.024390243902439025
tables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189873417721519,0.0,0.0
tagging,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
takes,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tamperproof,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
tasks,0.010752688172043012,0.0,0.005494505494505495,0.011560693641618497,0.0,0.0,0.0,0.0,0.0,0.0
tcp,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
tcpip,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
techniques,0.0,0.005747126436781609,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
technology,0.005376344086021506,0.0,0.0,0.0,0.0,0.006172839506172839,0.005988023952095809,0.0,0.0,0.0
terabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
term,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
testing,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.005988023952095809,0.0,0.0,0.006097560975609756
text,0.0,0.0,0.0,0.04046242774566474,0.0,0.0,0.0,0.0,0.0,0.0
theoretical,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
therefore,0.005376344086021506,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.006329113924050633,0.0,0.006097560975609756
threat,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
threats,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0
three,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
tied,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
tokenization,0.0,0.0,0.0,0.011560693641618497,0.0,0.0,0.0,0.0,0.0,0.0
tokens,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
tools,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.012578616352201259,0.006097560975609756
topics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
towards,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
traditional,0.0,0.005747126436781609,0.005494505494505495,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
traffic,0.0,0.0,0.0,0.0,0.005917159763313609,0.012345679012345678,0.0,0.0,0.0,0.0
train,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trained,0.005376344086021506,0.005747126436781609,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
training,0.0,0.005747126436781609,0.02197802197802198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transaction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
transactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
transformations,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transformed,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
transformer,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transforming,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.006289308176100629,0.0
transit,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
translate,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
translation,0.005376344086021506,0.0,0.0,0.017341040462427744,0.0,0.0,0.0,0.0,0.0,0.0
transmission,0.0,0.0,0.0,0.0,0.011834319526627219,0.006172839506172839,0.0,0.0,0.0,0.0
transport,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
trees,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
trust,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
turing,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
two,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
type,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
typical,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
typically,0.005376344086021506,0.005747126436781609,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.006289308176100629,0.0
ultimate,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ultimately,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.006097560975609756
unauthorized,0.0,0.0,0.0,0.0,0.005917159763313609,0.012345679012345678,0.0,0.0,0.0,0.0
understand,0.005376344086021506,0.0,0.0,0.005780346820809248,0.005917159763313609,0.0,0.0,0.0,0.0,0.006097560975609756
understandable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
understanding,0.005376344086021506,0.0,0.005494505494505495,0.0,0.005917159763313609,0.0,0.0,0.006329113924050633,0.0,0.0
unites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
units,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unlabeled,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unlike,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
unreadable,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
unseen,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unstructured,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.006329113924050633,0.006289308176100629,0.0
unsupervised,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
use,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.006289308176100629,0.0
used,0.0,0.0,0.005494505494505495,0.005780346820809248,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
useful,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.006097560975609756
users,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.005988023952095809,0.0,0.0,0.0
uses,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
using,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.006329113924050633,0.0,0.0
usually,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
utilization,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
utilizes,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
utilizing,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
values,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
variables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
various,0.005376344086021506,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
vector,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vehicles,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
verify,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
version,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006097560975609756
virtual,0.005376344086021506,0.0,0.0,0.0,0.0,0.006172839506172839,0.011976047904191617,0.0,0.0,0.0
virtualization,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
virtualized,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
